GeneMark.hmm PROKARYOTIC (Version 3.20)
Date: Sat Jun 20 16:08:46 2020
Sequence file name: sequence
Model file name: /workspaces/pygmst/pygmst/genemark/MetaGeneMark_v1.mod
RBS: false

Model information: Heuristic_model_for_genetic_code_11_and_GC_37

FASTA definition line: empty-fasta-def-line
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
 3594        +     7904400     7905092          693        1
 3595        +     7906527     7907609         1083        1
 3596        +     7908101     7909078          978        1
 3597        +    <7909247     7911538         2292        1
 3598        +     7911855     7912712          858        1
 3599        +     7913705     7914535          831        1
 3600        +     7914929     7916614         1686        1
 3601        +     7917107     7918105          999        1
 3602        +     7918792     7920555         1764        1
 3603        +     7920792     7922069         1278        1
 3604        +     7924256     7927543         3288        1
 3605        +     7929346     7935213         5868        1
 3606        +     7936062     7936817          756        1
 3607        +     7937454     7940156         2703        1
 3608        +     7940657     7942735         2079        1
 3609        +     7942961     7944523         1563        1
 3610        +     7944983     7945831          849        1
 3611        +     7946115     7948646         2532        1
 3612        +     7950788     7952050         1263        1
 3613        +     7952302     7956852         4551        1
 3614        +     7957137     7957871          735        1
 3615        +     7958912     7959532          621        1
 3616        +     7959688     7963857         4170        1
 3617        +     7965688     7966458          771        2
 3618        +    <7967151     7968068          918        1
 3619        +     7968543     7969541          999        1
 3620        +     7969925     7970989         1065        1
 3621        +     7971701     7972228          528        1
 3622        +     7972851     7973417          567        1
 3623        +     7974074     7974493          420        1
 3624        +     7976225     7976773          549        1
 3625        +     7977118     7977270          153        2
 3626        +     7977792     7978931         1140        1
 3627        +     7979563     7980087          525        1
 3628        +     7981799     7983472         1674        1
 3629        +     7984192     7986402         2211        1
 3630        +     7986399     7986587          189        1
 3631        +     7989684     7994726         5043        1
 3632        +     7995196     7995429          234        1
 3633        +     7995958     7996806          849        1
 3634        +     7997282     7999204         1923        1
 3635        +     8000934     8001113          180        1
 3636        +    <8002591     8005158         2568        1
 3637        +     8006500     8007405          906        1
 3638        +     8007863     8009482         1620        1
 3639        +    <8009671     8009778          108        1
 3640        +     8010109     8011410         1302        1
 3641        +     8011958     8012962         1005        1
 3642        +     8014147     8015112          966        1
 3643        +     8016269     8017303         1035        1
 3644        +     8017593     8017937          345        1
 3645        +     8020184     8020339          156        1
 3646        +     8020460     8020708          249        1
 3647        +    <8021692     8023221         1530        1
 3648        +     8023507     8024034          528        1
 3649        +    <8026752     8026985          234        1
 3650        +     8027008     8028081         1074        1
 3651        +     8028907     8029506          600        1
 3652        +     8030152     8031183         1032        1
 3653        +     8031279     8031482          204        2
 3654        +     8032708     8033145          438        1
 3655        +     8034409     8035245          837        1
 3656        +     8035435     8035986          552        1
 3657        +     8036890     8037630          741        1
 3658        +    <8037953     8039125         1173        1
 3659        +     8040037     8040975          939        1
 3660        +     8041684     8043399         1716        1
 3661        +     8043962     8044948          987        1
 3662        +     8045406     8046086          681        1
 3663        +     8046689     8047723         1035        1
 3664        +    <8048015     8049658         1644        1
 3665        +     8050247     8052070         1824        1
 3666        +     8052756     8053865         1110        1
 3667        +     8054296     8055873         1578        1
 3668        +     8056476     8058254         1779        1
 3669        +     8059834     8060103          270        1
 3670        +     8060782     8061951         1170        1
 3671        +     8063238     8063810          573        2
 3672        +     8064559     8065743         1185        1
 3673        +    <8065980     8069072         3093        1
 3674        +     8069316     8070116          801        1
 3675        +     8072315     8073025          711        1
 3676        +     8074436     8076148         1713        1
 3677        +     8076748     8078265         1518        1
 3678        +     8079551     8081044         1494        1
 3679        +     8081783     8082772          990        1
 3680        +     8083484     8083624          141        1
 3681        +     8083746     8086547         2802        1
 3682        +     8087199     8089142         1944        1
 3683        +     8089412     8090329          918        1
 3684        +     8092998     8096135         3138        1
 3685        +     8096899     8097909         1011        1
 3686        +     8098630     8099415          786        1
 3687        +     8100249     8100557          309        1
 3688        +     8101157     8101558          402        1
 3689        +     8102225     8102350          126        2
 3690        +     8103181     8104671         1491        1
 3691        +     8105141     8106100          960        1
 3692        +     8106687     8107634          948        1
 3693        +     8108226     8111225         3000        1
 3694        +     8112892     8113641          750        1
 3695        +     8114896     8116539         1644        1
 3696        +     8117040     8117177          138        2
 3697        +    <8118327     8118536          210        1
 3698        +     8118554     8119330          777        2
 3699        +     8120048     8121196         1149        1
 3700        +     8121695     8123440         1746        1
 3701        +     8124037     8125128         1092        1
 3702        +     8126890     8127927         1038        1
 3703        +     8128583     8129590         1008        1
 3704        +     8129849     8130892         1044        1
 3705        +     8131760     8133853         2094        1
 3706        +     8135181     8140124         4944        1
 3707        +     8140599     8141504          906        1
 3708        +     8142162     8143724         1563        1
 3709        +     8144253     8145719         1467        1
 3710        +     8147287     8148267          981        1
 3711        +     8149771     8150709          939        1
 3712        +     8151313     8152485         1173        1
 3713        +     8153009     8153791          783        1
 3714        +     8154233     8154562          330        1
 3715        +     8155236     8156258         1023        1
 3716        +     8156924     8157622          699        1
 3717        +     8157871     8158086          216        1
 3718        +     8159980     8161575         1596        1
 3719        +     8162994     8163986          993        1
 3720        +     8164318     8165325         1008        1
 3721        +    <8165786     8167330         1545        1
 3722        +     8167824     8170214         2391        1
 3723        +    <8170484     8173801         3318        1
 3724        +     8174502     8175848         1347        1
 3725        +     8177011     8180406         3396        1
 3726        +     8181311     8188345         7035        1
 3727        +    <8188650     8188823          174        1
 3728        +     8190005     8191678         1674        1
 3729        +     8192127     8193857         1731        1
 3730        +     8194642     8196774         2133        1
 3731        +    <8197893     8199905         2013        1
 3732        +     8201622     8203586         1965        1
 3733        +     8205289     8207781         2493        1
 3734        +    <8208006     8222189        14184        1
 3735        +     8222591     8224573         1983        1
 3736        +     8225089     8225952          864        1
 3737        +     8226412     8227206          795        1
 3738        +     8230091     8231356         1266        1
 3739        +     8233349     8235196         1848        1
 3740        +     8235982     8236395          414        1
 3741        +     8237133     8237891          759        1
 3742        +     8238494     8241415         2922        1
 3743        +     8241906     8243864         1959        1
 3744        +     8245832     8246926         1095        1
 3745        +     8248464     8251355         2892        1
 3746        +     8254540     8255790         1251        1
 3747        +     8257501     8258613         1113        1
 3748        +     8260820     8261710          891        1
 3749        +     8262116     8263501         1386        1
 3750        +     8263671     8265413         1743        1
 3751        +     8266204     8269647         3444        1
 3752        +     8270521     8272470         1950        1
 3753        +     8272764     8273804         1041        1
 3754        +     8273869     8276067         2199        1
 3755        +     8276738     8277439          702        1
 3756        +     8278633     8282397         3765        1
 3757        +     8282861     8286313         3453        1
 3758        +     8288551     8290761         2211        1
 3759        +     8291021     8292304         1284        1
 3760        +     8293762     8294910         1149        1
 3761        +     8295230     8296270         1041        1
 3762        +     8297091     8297813          723        1
 3763        +     8298659     8299744         1086        2
 3764        +     8300786     8301832         1047        1
 3765        +     8302427     8304241         1815        1
 3766        +     8304624     8305439          816        1
 3767        +     8305869     8306858          990        1
 3768        +     8307497     8308072          576        1
 3769        +     8308826     8309389          564        1
 3770        +     8310312     8311034          723        1
 3771        +     8311601     8312494          894        1
 3772        +     8314916     8315068          153        2
 3773        +     8315791     8317260         1470        1
 3774        +     8317670     8318518          849        1
 3775        +     8318746     8319483          738        1
 3776        +     8320885     8322387         1503        1
 3777        +     8323307     8324323         1017        1
 3778        +     8325255     8326943         1689        1
 3779        +     8327610     8330345         2736        1
 3780        +     8330817     8332454         1638        1
 3781        +     8332753     8334237         1485        1
 3782        +     8334800     8334886           87        2
 3783        +     8336551     8338254         1704        1
 3784        +     8338952     8339578          627        1
 3785        +     8339950     8342415         2466        1
 3786        +     8342963     8346979         4017        1
 3787        +     8347444     8349060         1617        1
 3788        +     8351300     8353171         1872        1
 3789        +     8353885     8354844          960        1
 3790        +     8355561     8356607         1047        1
 3791        +     8356925     8357341          417        1
 3792        +     8357941     8358663          723        1
 3793        +    <8358986     8359132          147        2
 3794        +     8359457     8361193         1737        1
 3795        +     8362855     8364600         1746        1
 3796        +     8364839     8365168          330        1
 3797        +     8368661     8369296          636        1
 3798        +     8369997     8371988         1992        1
 3799        +     8372683     8373219          537        1
 3800        +     8374203     8375822         1620        1
 3801        +     8376256     8376432          177        1
 3802        +     8378384     8379700         1317        1
 3803        +     8381057     8381257          201        1
 3804        +     8381461     8381715          255        2
 3805        +     8381837     8383363         1527        1
 3806        +     8384425     8386716         2292        1
 3807        +     8387397     8390540         3144        1
 3808        +     8391045     8394392         3348        1
 3809        +     8394606     8396480         1875        1
 3810        +     8397099     8398637         1539        1
 3811        +     8400107     8400328          222        1
 3812        +     8400455     8400643          189        1
 3813        +     8401667     8404234         2568        1
 3814        +     8405427     8407151         1725        1
 3815        +    <8407545     8409581         2037        1
 3816        +     8409782     8410792         1011        1
 3817        +     8412042     8412323          282        2
 3818        +     8413394     8413516          123        1
 3819        +     8414777     8415613          837        1
 3820        +     8417440     8418948         1509        1
 3821        +     8419841     8420602          762        1
 3822        +     8421188     8421949          762        1
 3823        +     8422311     8423072          762        1
 3824        +     8423541     8424329          789        2
 3825        +     8426232     8430320         4089        1
 3826        +     8431354     8432043          690        1
 3827        +     8433210     8435726         2517        1
 3828        +     8436427     8437407          981        1
 3829        +     8438282     8439715         1434        1
 3830        +     8440188     8442698         2511        1
 3831        +     8444041     8444757          717        1
 3832        +     8445698     8446084          387        1
 3833        +     8447570     8448895         1326        1
 3834        +     8449438     8450706         1269        1
 3835        +     8451463     8452599         1137        1
 3836        +     8454675     8455580          906        1
 3837        +     8456016     8456960          945        1
 3838        +    <8457393     8458958         1566        1
 3839        +     8459762     8459899          138        2
 3840        +     8460698     8461084          387        1
 3841        +     8461275     8462465         1191        1
 3842        +     8463059     8464726         1668        1
 3843        +     8465424     8466566         1143        1
 3844        +     8468027     8468797          771        1
 3845        +     8469937     8470155          219        1
 3846        +     8470470     8470736          267        2
 3847        +     8470749     8471330          582        1
 3848        +     8471479     8471808          330        1
 3849        +     8472103     8472246          144        1
 3850        +     8474020     8474268          249        1
 3851        +     8474823     8475875         1053        1
 3852        +     8476766     8479711         2946        1
 3853        +     8480264     8481142          879        1
 3854        +    <8481515     8481745          231        1
 3855        +     8481768     8482991         1224        2
 3856        +     8483788     8484516          729        1
 3857        +     8485172     8485804          633        1
 3858        +     8486269     8486448          180        1
 3859        +     8486451     8488571         2121        1
 3860        +     8488927     8494440         5514        1
 3861        +     8495388     8498549         3162        1
 3862        +     8500911     8501927         1017        1
 3863        +     8502835     8504199         1365        1
 3864        +     8504840     8506195         1356        1
 3865        +     8506742     8507632          891        1
 3866        +     8507941     8508084          144        1
 3867        +    <8509236     8510372         1137        1
 3868        +    <8510755     8511774         1020        1
 3869        +     8514242     8515642         1401        1
 3870        +     8516735     8517574          840        1
 3871        +     8517904     8518047          144        1
 3872        +     8520347     8522428         2082        1
 3873        +     8522720     8522827          108        1
 3874        +     8523555     8523836          282        1
 3875        +     8523978     8525966         1989        1
 3876        +     8526916     8528598         1683        1
 3877        +     8530756     8533776         3021        1
 3878        +     8533965     8535749         1785        1
 3879        +     8536718     8538022         1305        1
 3880        +     8538433     8540067         1635        1
 3881        +     8540473     8541615         1143        1
 3882        +     8542489     8546613         4125        1
 3883        +     8548084     8549757         1674        1
 3884        +     8551657     8553486         1830        1
 3885        +     8553772     8557098         3327        1
 3886        +     8557744     8559963         2220        1
 3887        +     8560313     8561881         1569        1
 3888        +     8562392     8563108          717        1
 3889        +     8566362     8568989         2628        1
 3890        +     8570141     8571787         1647        1
 3891        +     8572545     8573981         1437        1
 3892        +     8574198     8574392          195        1
 3893        +     8576555     8576788          234        2
 3894        +     8578082     8581204         3123        1
 3895        +     8582133     8583158         1026        1
 3896        +     8583436     8584521         1086        1
 3897        +     8585659     8587377         1719        1
 3898        +     8588036     8589172         1137        1
 3899        +     8589798     8590853         1056        1
 3900        +     8591451     8592593         1143        1
 3901        +    <8592919     8594091         1173        1
 3902        +     8594807     8596216         1410        1
 3903        +     8597116     8597799          684        1
 3904        +     8598098     8599081          984        1
 3905        +    <8599379     8600521         1143        1
 3906        +     8601486     8603279         1794        1
 3907        +     8605622     8606062          441        2
 3908        +     8606507     8606716          210        2
 3909        +     8608448     8609869         1422        1
 3910        +     8610493     8613339         2847        1
 3911        +     8614144     8615817         1674        1
 3912        +     8616332     8617297          966        1
 3913        +     8618311     8621607         3297        1
 3914        +     8623462     8624817         1356        1
 3915        +    <8625194     8626882         1689        1
 3916        +     8627267     8629714         2448        1
 3917        +     8630079     8630459          381        1
 3918        +     8631615     8632013          399        1
 3919        +     8633303     8633671          369        1
 3920        +     8635358     8635705          348        1
 3921        +     8637602     8638024          423        1
 3922        +     8638430     8638828          399        1
 3923        +     8640497     8640880          384        1
 3924        +     8641457     8641762          306        1
 3925        +     8645160     8645954          795        1
 3926        +     8646689     8647291          603        1
 3927        +     8648554     8649993         1440        1
 3928        +     8650311     8651483         1173        1
 3929        +     8651852     8651983          132        1
 3930        +     8652647     8652883          237        1
 3931        +     8653930     8654931         1002        1
 3932        +     8655544     8656125          582        1
 3933        +     8656618     8657553          936        1
 3934        +     8659115     8666347         7233        1
 3935        +     8667197     8667616          420        1
 3936        +     8668225     8668644          420        1
 3937        +     8669659     8671848         2190        1
 3938        +     8672153     8672371          219        1
 3939        +     8672425     8673309          885        1
 3940        +     8673609     8674589          981        1
 3941        +     8675039     8677255         2217        1
 3942        +     8677929     8678951         1023        1
 3943        +     8679497     8680810         1314        1
 3944        +     8681241     8682974         1734        1
 3945        +     8683310     8685196         1887        1
 3946        +     8685780     8685932          153        1
 3947        +     8686653     8687006          354        1
 3948        +     8688060     8691131         3072        1
 3949        +     8691704     8692294          591        2
 3950        +     8692695     8693693          999        1
 3951        +     8694445     8697510         3066        1
 3952        +     8697785     8698651          867        1
 3953        +     8699441     8701606         2166        1
 3954        +     8701801     8703459         1659        1
 3955        +     8703658     8706792         3135        1
 3956        +     8707276     8708064          789        1
 3957        +     8708542     8709909         1368        1
 3958        +     8711014     8712756         1743        1
 3959        +     8713124     8713327          204        1
 3960        +     8713480     8713578           99        2
 3961        +     8714230     8714373          144        2
 3962        +     8716759     8719806         3048        1
 3963        +     8720494     8722332         1839        1
 3964        +     8722724     8724244         1521        1
 3965        +     8724860     8727448         2589        1
 3966        +     8728742     8729797         1056        1
 3967        +     8730037     8732910         2874        1
 3968        +    <8733185     8736211         3027        1
 3969        +     8736650     8745088         8439        1
 3970        +     8745672     8747111         1440        1
 3971        +     8747817     8749655         1839        1
 3972        +     8750177     8752342         2166        1
 3973        +    <8752876     8754444         1569        1
 3974        +     8755371     8757986         2616        1
 3975        +     8758152     8762156         4005        1
 3976        +     8763566     8767084         3519        1
 3977        +     8768031     8772611         4581        1
 3978        +     8772944     8773930          987        1
 3979        +     8774402     8774881          480        1
 3980        +     8775713     8776222          510        1
 3981        +     8776899     8778146         1248        1
 3982        +    <8778708     8781479         2772        1
 3983        +     8782110     8783468         1359        1
 3984        +     8784202     8788077         3876        1
 3985        +     8788996     8790633         1638        1
 3986        +     8791131     8792336         1206        2
 3987        +     8792730     8795819         3090        1
 3988        +     8795937     8796137          201        2
 3989        +     8796912     8798414         1503        1
 3990        +     8798963     8800570         1608        1
 3991        +     8801618     8802361          744        1
 3992        +     8804166     8805767         1602        1
 3993        +     8806198     8807172          975        1
 3994        +    <8807563     8811222         3660        1
 3995        +     8811416     8813674         2259        1
 3996        +     8813977     8816898         2922        1
 3997        +     8817907     8819946         2040        1
 3998        +     8820331     8824281         3951        1
 3999        +    <8824845     8825912         1068        1
 4000        +     8826766     8826903          138        1
 4001        +     8827601     8828203          603        1
 4002        +     8828459     8829640         1182        1
 4003        +     8830398     8831054          657        1
 4004        +     8831409     8831792          384        2
 4005        +    <8833079     8835001         1923        1
 4006        +     8836267     8837592         1326        1
 4007        +     8838113     8839732         1620        1
 4008        +     8840128     8841000          873        1
 4009        +    <8841124     8841606          483        1
 4010        +     8842233     8844995         2763        1
 4011        +    <8845184     8846038          855        1
 4012        +     8846417     8847268          852        1
 4013        +     8848049     8849068         1020        1
 4014        +    <8849594     8851804         2211        1
 4015        +     8852558     8854048         1491        1
 4016        +     8854830     8854904           75        1
 4017        +     8855480     8855821          342        1
 4018        +     8855873     8856187          315        1
 4019        +     8856227     8856373          147        1
 4020        +     8856863     8857393          531        1
 4021        +    <8857848     8857982          135        2
 4022        +     8858045     8859496         1452        1
 4023        +     8859973     8862135         2163        1
 4024        +     8862843     8864081         1239        1
 4025        +     8864520     8865773         1254        1
 4026        +     8866903     8868087         1185        1
 4027        +     8868424     8869479         1056        1
 4028        +     8870643     8871311          669        1
 4029        +     8872832     8875240         2409        1
 4030        +     8875938     8876843          906        1
 4031        +     8877388     8877960          573        2
 4032        +     8878516     8878779          264        1
 4033        +     8879172     8880026          855        1
 4034        +     8880929     8882551         1623        1
 4035        +     8883285     8885753         2469        1
 4036        +     8887191     8891174         3984        1
 4037        +     8891770     8893242         1473        1
 4038        +     8894019     8896448         2430        1
 4039        +    <8896623     8898929         2307        1
 4040        +     8899593     8903978         4386        1
 4041        +     8904786     8905745          960        1
 4042        +     8906549     8907775         1227        1
 4043        +     8908304     8909236          933        1
 4044        +     8909875     8911113         1239        1
 4045        +     8911789     8912850         1062        1
 4046        +     8913677     8914438          762        1
 4047        +     8915372     8915947          576        1
 4048        +     8919340     8919945          606        1
 4049        +     8921101     8921370          270        1
 4050        +     8921679     8921861          183        1
 4051        +     8923392     8923661          270        2
 4052        +     8924272     8927256         2985        1
 4053        +     8928779     8930344         1566        1
 4054        +     8931213     8931896          684        1
 4055        +     8932641     8934551         1911        1
 4056        +    <8935365     8935739          375        1
 4057        +     8935903     8936103          201        1
 4058        +     8938561     8943252         4692        1
 4059        +     8944208     8944588          381        1
 4060        +     8945583     8946443          861        1
 4061        +     8947032     8947853          822        1
 4062        +     8948467     8950224         1758        1
 4063        +     8950707     8951726         1020        2
 4064        +     8952743     8955799         3057        1
 4065        +     8956331     8957812         1482        1
 4066        +     8958212     8958811          600        1
 4067        +     8959740     8960114          375        1
 4068        +     8961651     8961764          114        2
 4069        +     8962889     8964277         1389        1
 4070        +     8965180     8965791          612        1
 4071        +     8966493     8967101          609        1
 4072        +     8967620     8968687         1068        1
 4073        +     8969136     8970359         1224        1
 4074        +     8971412     8973121         1710        1
 4075        +     8973647     8974117          471        1
 4076        +     8974526     8974750          225        1
 4077        +     8975392     8975823          432        2
 4078        +     8976535     8977884         1350        1
 4079        +     8978277     8981012         2736        1
 4080        +     8981444     8982610         1167        1
 4081        +     8983079     8983432          354        1
 4082        +    <8983821     8985080         1260        1
 4083        +     8985697     8986491          795        1
 4084        +     8987043     8989592         2550        1
 4085        +     8990038     8990670          633        1
 4086        +     8991196     8992800         1605        1
 4087        +     8993486     8993926          441        1
 4088        +     8995488     8997008         1521        1
 4089        +     8998299     9001331         3033        1
 4090        +    <9001545     9002978         1434        1
 4091        +     9003431     9005764         2334        1
 4092        +     9006881     9007774          894        1
 4093        +     9008479     9011970         3492        1
 4094        +    <9012564     9013259          696        1
 4095        +     9014042     9016030         1989        1
 4096        +     9016471     9017976         1506        1
 4097        +     9018374     9020866         2493        1
 4098        +     9021249     9022034          786        1
 4099        +     9022059     9022235          177        1
 4100        +    <9022342     9023337          996        1
 4101        +     9024075     9025046          972        1
 4102        +    <9025097     9029206         4110        1
 4103        +     9029498     9031336         1839        1
 4104        +     9032097     9033791         1695        1
 4105        +     9034764     9035417          654        1
 4106        +     9036384     9038135         1752        1
 4107        +     9038992     9040320         1329        1
 4108        +     9040572     9040805          234        1
 4109        +     9041751     9042077          327        1
 4110        +     9043043     9043525          483        1
 4111        +     9044973     9045842          870        1
 4112        +     9046064     9046711          648        1
 4113        +     9048079     9049752         1674        1
 4114        +     9050509     9053112         2604        1
 4115        +     9053460     9054701         1242        1
 4116        +     9054944     9057814         2871        1
 4117        +     9058309     9059010          702        1
 4118        +     9059611     9060831         1221        1
 4119        +    <9061330     9064362         3033        1
 4120        +     9065052     9069146         4095        1
 4121        +     9070005     9071081         1077        1
 4122        +     9072781     9074022         1242        1
 4123        +     9074493     9075461          969        1
 4124        +     9076335     9077045          711        1
 4125        +     9077831     9079897         2067        1
 4126        +     9080317     9081516         1200        1
 4127        +    <9081801     9083753         1953        1
 4128        +     9084366     9085232          867        1
 4129        +     9085415     9087424         2010        1
 4130        +     9088271     9089764         1494        1
 4131        +     9090796     9091185          390        1
 4132        +     9091828     9096534         4707        1
 4133        +     9096975     9097685          711        1
 4134        +     9098206     9099588         1383        1
 4135        +     9100355     9103276         2922        1
 4136        +     9103434     9105083         1650        1
 4137        +     9105814     9106986         1173        1
 4138        +     9108226     9109209          984        1
 4139        +     9110005     9112575         2571        1
 4140        +     9113770     9114105          336        1
 4141        +     9115022     9119614         4593        1
 4142        +     9120451     9122118         1668        1
 4143        +     9122387     9124117         1731        1
 4144        +     9124703     9126061         1359        1
 4145        +     9126704     9126862          159        2
 4146        +     9127425     9128132          708        1
 4147        +     9128702     9129322          621        1
 4148        +     9129592     9130680         1089        1
 4149        +     9131188     9134208         3021        1
 4150        +    <9134261     9135085          825        1
 4151        +     9136853     9140053         3201        1
 4152        +     9140810     9141835         1026        1
 4153        +    <9142282     9143967         1686        1
 4154        +     9144837     9145967         1131        1
 4155        +     9147190     9147990          801        1
 4156        +     9148515     9149042          528        1
 4157        +     9150177     9151823         1647        1
 4158        +     9152850     9153998         1149        1
 4159        +     9154577     9157999         3423        1
 4160        +     9158414     9159010          597        1
 4161        +     9159952     9161088         1137        1
 4162        +     9161786     9167272         5487        1
 4163        +     9167602     9169533         1932        1
 4164        +     9169798     9171870         2073        1
 4165        +     9171997     9174276         2280        1
 4166        +     9175214     9176509         1296        1
 4167        +     9178137     9179105          969        1
 4168        +     9179682     9180419          738        1
 4169        +    <9180854     9181774          921        1
 4170        +     9183051     9186086         3036        1
 4171        +     9186507     9187283          777        1
 4172        +     9189518     9194590         5073        1
 4173        +     9194587     9194748          162        1
 4174        +    <9195019     9196017          999        1
 4175        +     9196628     9196795          168        1
 4176        +     9197309     9200050         2742        1
 4177        +     9200351     9201925         1575        1
 4178        +     9202356     9202832          477        1
 4179        +     9203889     9206195         2307        1
 4180        +     9206933     9207844          912        1
 4181        +     9208331     9212188         3858        1
 4182        +    <9212334     9213644         1311        1
 4183        +     9214094     9215497         1404        1
 4184        +     9215953     9216168          216        2
 4185        +    <9216263     9217192          930        1
 4186        +    <9217480     9220263         2784        1
 4187        +     9220712     9223357         2646        1
 4188        +     9223677     9224882         1206        1
 4189        +     9226022     9227605         1584        1
 4190        +     9228561     9229325          765        1
 4191        +     9230541     9231461          921        1
 4192        +     9232164     9232340          177        1
 4193        +     9232783     9233175          393        1
 4194        +     9233336     9233479          144        2
 4195        +     9234165     9234389          225        2
 4196        +     9235584     9237347         1764        1
 4197        +     9238079     9239638         1560        1
 4198        +     9239945     9241573         1629        1
 4199        +     9242761     9245700         2940        1
 4200        +     9246266     9250555         4290        1
 4201        +    <9250875     9253430         2556        1
 4202        +     9254287     9257853         3567        1
 4203        +     9258363     9259973         1611        1
 4204        +     9260947     9261810          864        1
 4205        +     9262260     9263129          870        1
 4206        +     9263217     9266261         3045        1
 4207        +     9266413     9266532          120        1
 4208        +     9267101     9269734         2634        1
 4209        +     9270095     9271468         1374        1
 4210        +     9272083     9272988          906        1
 4211        +     9274363     9274860          498        1
 4212        +     9276306     9277097          792        1
 4213        +     9277954     9279864         1911        1
 4214        +    <9280028     9280147          120        2
 4215        +     9280203     9283055         2853        1
 4216        +     9283908     9287129         3222        1
 4217        +     9289773     9291815         2043        1
 4218        +     9293041     9294042         1002        1
 4219        +     9294997     9295959          963        1
 4220        +     9296391     9297545         1155        1
 4221        +     9297837     9299738         1902        1
 4222        +     9300469     9303201         2733        1
 4223        +     9303704     9304885         1182        1
 4224        +     9306022     9307422         1401        1
 4225        +     9308295     9308843          549        1
 4226        +     9310000     9310995          996        1
 4227        +     9311667     9312584          918        1
 4228        +     9313156     9314541         1386        1
 4229        +    <9315006     9316370         1365        1
 4230        +     9316907     9317008          102        2
 4231        +     9317047     9318954         1908        1
 4232        +     9320118     9322178         2061        1
 4233        +     9322864     9323814          951        1
 4234        +     9324351     9326816         2466        1
 4235        +     9327651     9328298          648        1
 4236        +     9329681     9331018         1338        1
 4237        +     9331354     9332274          921        1
 4238        +     9332866     9334083         1218        1
 4239        +     9334591     9335187          597        1
 4240        +     9335771     9338257         2487        1
 4241        +     9339232     9341511         2280        1
 4242        +     9342096     9342947          852        1
 4243        +     9343715     9345361         1647        1
 4244        +     9346967     9347992         1026        1
 4245        +     9348212     9349066          855        1
 4246        +     9349568     9350503          936        1
 4247        +     9351154     9351999          846        1
 4248        +     9352829     9355591         2763        1
 4249        +     9356156     9358384         2229        1
 4250        +     9358979     9359494          516        1
 4251        +     9360265     9361431         1167        1
 4252        +     9362380     9364425         2046        1
 4253        +     9365003     9365821          819        1
 4254        +     9367361     9368734         1374        1
 4255        +     9368944     9370668         1725        1
 4256        +     9371093     9372067          975        1
 4257        +     9373135     9374037          903        1
 4258        +     9374284     9376395         2112        1
 4259        +     9376853     9378118         1266        1
 4260        +     9378532     9379248          717        1
 4261        +     9379930     9381723         1794        1
 4262        +     9382777     9383307          531        1
 4263        +     9384580     9384735          156        1
 4264        +     9385895     9387775         1881        1
 4265        +     9388602     9391241         2640        1
 4266        +     9391820     9391957          138        2
 4267        +     9392353     9393078          726        1
 4268        +    <9393862     9394887         1026        1
 4269        +     9395297     9396571         1275        1
 4270        +     9397159     9398193         1035        1
 4271        +    <9398568     9398894          327        2
 4272        +     9399198     9399329          132        1
 4273        +     9401310     9402779         1470        1
 4274        +     9403678     9403746           69        1
 4275        +     9403786     9403884           99        1
 4276        +     9405346     9407721         2376        1
 4277        +     9408773     9409828         1056        1
 4278        +     9411700     9414348         2649        1
 4279        +     9415000     9416019         1020        1
 4280        +     9416774     9418240         1467        1
 4281        +     9419066     9421570         2505        1
 4282        +     9421847     9422305          459        1
 4283        +     9423114     9423809          696        1
 4284        +     9424257     9426098         1842        1
 4285        +     9427702     9429801         2100        1
 4286        +     9430468     9432303         1836        1
 4287        +     9432595     9432885          291        1
 4288        +     9434468     9435124          657        1
 4289        +     9435202     9435369          168        1
 4290        +     9436987     9438114         1128        1
 4291        +     9439472     9440560         1089        1
 4292        +     9441046     9441906          861        1
 4293        +     9442521     9444668         2148        1
 4294        +     9445247     9447349         2103        1
 4295        +     9448100     9450850         2751        1
 4296        +     9451092     9452924         1833        1
 4297        +     9453445     9454260          816        1
 4298        +     9454635     9456278         1644        1
 4299        +     9456550     9459552         3003        1
 4300        +     9460242     9461966         1725        1
 4301        +     9462836     9463885         1050        1
 4302        +     9464240     9464569          330        1
 4303        +     9465552     9467249         1698        1
 4304        +     9467764     9469173         1410        1
 4305        +     9469873     9471291         1419        1
 4306        +     9471864     9473246         1383        1
 4307        +     9473713     9475965         2253        1
 4308        +     9476271     9477722         1452        1
 4309        +     9479280     9480575         1296        1
 4310        +     9481884     9482135          252        1
 4311        +     9483288     9484931         1644        1
 4312        +     9485442     9487106         1665        1
 4313        +    <9487400     9487483           84        2
 4314        +     9488505     9488765          261        2
 4315        +     9489134     9489298          165        2
 4316        +     9489783     9490592          810        2
 4317        +     9492087     9493514         1428        1
 4318        +     9494231     9494359          129        1
 4319        +     9494777     9496252         1476        1
 4320        +     9497258     9498889         1632        1
 4321        +     9501674     9503275         1602        1
 4322        +     9503860     9505266         1407        1
 4323        +     9506169     9506462          294        1
 4324        +     9507629     9507880          252        1
 4325        +     9508607     9510205         1599        1
 4326        +     9510748     9512313         1566        1
 4327        +     9512741     9513676          936        1
 4328        +     9514058     9514483          426        1
 4329        +     9515305     9517563         2259        1
 4330        +     9518091     9519785         1695        1
 4331        +     9521615     9522295          681        1
